id,physicalringname,lrname,aendname,bendname,distance,ibclink,priority,aendid,bendid,aendifIndex,bendifIndex,bendip,aendip,physicalsegments,remarks,confirmed,user_name,time_stamp,cluster_name,district_name,block_name
1013,DURGKONDAL_Blue,Ring no.02,BARHELI,KHUTGAON,12.543,,Low,1532.0,1564.0,14,13,10.128.94.20,10.128.94.2,12054,,1,Mukesh,2025-01-31 16:03:42,C,Uttar Bastar Kanker,Durgkondal
1014,DURGKONDAL_Blue,Ring no.02,KHUTGAON,Durgkondal,0.45,,Low,1564.0,1527.0,14,86,10.128.0.85,10.128.94.20,12055,,1,Mukesh,2025-01-31 16:17:26,C,Uttar Bastar Kanker,Durgkondal
1015,DURGKONDAL_Blue,Ring no.03,Durgkondal,CHIKHALI,26.148,,Low,1527.0,1582.0,79,13,10.128.94.42,10.128.0.85,"12036,12037,12038",,1,Mukesh,2025-03-03 11:22:54,C,Uttar Bastar Kanker,Durgkondal
1016,DURGKONDAL_Blue,Ring no.03,CHIKHALI,CHAURGAON,26.676,,Low,1582.0,1556.0,14,13,10.128.94.5,10.128.94.42,"12038,12037,12046,12045,12044",,1,Mukesh,2025-01-31 16:26:24,C,Uttar Bastar Kanker,Durgkondal
1017,DURGKONDAL_Blue,Ring no.03,CHAURGAON,DAMKASA,29.285,,Low,1556.0,1580.0,14,13,10.128.94.7,10.128.94.5,"12039,12040,12041",,1,Mukesh,2025-01-31 16:27:53,C,Uttar Bastar Kanker,Durgkondal
1018,DURGKONDAL_Blue,Ring no.03,DAMKASA,Durgkondal,14.978,,Low,1580.0,1527.0,14,80,10.128.0.85,10.128.94.7,"12053,12054,12055",,1,Mukesh,2025-01-31 16:33:35,C,Uttar Bastar Kanker,Durgkondal
1019,DURGKONDAL_Orange,Ring no.04,Durgkondal,BHANDARDIGI,2.752,,High,1527.0,1544.0,67,13,10.128.94.3,10.128.0.85,12059,,1,Mukesh,2025-01-31 17:06:33,C,Uttar Bastar Kanker,Durgkondal
1020,DURGKONDAL_Orange,Ring no.04,BHANDARDIGI,CHIHRO,11.5,,High,1544.0,1566.0,14,13,10.128.94.6,10.128.94.3,"12060,12061",,1,Mukesh,2025-01-31 17:07:47,C,Uttar Bastar Kanker,Durgkondal
1021,DURGKONDAL_Orange,Ring no.04,CHIHRO,PEDAVARI,11.133,,High,1566.0,1588.0,14,13,10.128.94.28,10.128.94.6,"12062,12063,12064",,1,Mukesh,2025-01-31 17:08:30,C,Uttar Bastar Kanker,Durgkondal
1022,DURGKONDAL_Orange,Ring no.04,PEDAVARI,SHIVNI,7.675,,High,1588.0,1548.0,14,13,10.128.94.33,10.128.94.28,"12065,12066",,1,Mukesh,2025-01-31 17:09:21,C,Uttar Bastar Kanker,Durgkondal
1023,DURGKONDAL_Orange,Ring no.04,SHIVNI,KALANGPURI,10.595,,High,1548.0,1546.0,14,13,10.128.94.17,10.128.94.33,"12067,12068",,1,Mukesh,2025-01-31 17:09:46,C,Uttar Bastar Kanker,Durgkondal
1024,DURGKONDAL_Orange,Ring no.04,KALANGPURI,JHITKATOLA,12.356,,High,1546.0,1540.0,14,13,10.128.94.16,10.128.94.17,"12069,12070",,1,Mukesh,2025-01-31 17:10:37,C,Uttar Bastar Kanker,Durgkondal
1025,DURGKONDAL_Orange,Ring no.04,JHITKATOLA,BHIRAWAHI,11.509,,Low,1540.0,1550.0,14,13,10.128.94.4,10.128.94.16,"12071,12072",,1,Mukesh,2025-01-31 17:11:22,C,Uttar Bastar Kanker,Durgkondal
1026,DURGKONDAL_Orange,Ring no.04,BHIRAWAHI,DURGUKONDAL,29.538,,Low,1550.0,1586.0,14,13,10.128.94.8,10.128.94.4,"12073,12074",,1,Mukesh,2025-01-31 17:12:42,C,Uttar Bastar Kanker,Durgkondal
1027,DURGKONDAL_Orange,Ring no.04,DURGUKONDAL,Durgkondal,1.117,,High,1586.0,1527.0,14,68,10.128.0.85,10.128.94.8,12075,,1,Mukesh,2025-01-31 17:14:49,C,Uttar Bastar Kanker,Durgkondal
1028,DURGKONDAL_Orange,Ring no.05,Durgkondal,HANPATRI,6.415,,Low,1527.0,1604.0,69,13,10.128.94.13,10.128.0.85,"12059,12060",,1,Mukesh,2025-01-31 17:16:10,C,Uttar Bastar Kanker,Durgkondal
1029,DURGKONDAL_Orange,Ring no.05,HANPATRI,RAURWAHI,11.517,,High,1604.0,1535.0,14,13,10.128.94.30,10.128.94.13,"12061,12062",,1,Mukesh,2025-01-31 17:16:53,C,Uttar Bastar Kanker,Durgkondal
1030,DURGKONDAL_Orange,Ring no.05,RAURWAHI,AAMAKADA,1.714,,Low,1535.0,1596.0,14,13,10.128.94.41,10.128.94.30,12063,,1,Mukesh,2025-01-31 17:17:51,C,Uttar Bastar Kanker,Durgkondal
1031,DURGKONDAL_Orange,Ring no.05,AAMAKADA,TARHUL,8.766,,High,1596.0,1562.0,14,13,10.128.94.37,10.128.94.41,"12064,12065",,1,Mukesh,2025-01-31 17:18:28,C,Uttar Bastar Kanker,Durgkondal
1032,DURGKONDAL_Orange,Ring no.05,TARHUL,TARAIGHOTIYA,7.4,,High,1562.0,1559.0,14,13,10.128.94.36,10.128.94.37,"12066,12067",,1,Mukesh,2025-01-31 17:19:13,C,Uttar Bastar Kanker,Durgkondal
1033,DURGKONDAL_Orange,Ring no.05,TARAIGHOTIYA,HATKONDAL,13.795,,High,1559.0,1530.0,14,13,10.128.94.14,10.128.94.36,"12068,12069",,1,Mukesh,2025-01-31 17:19:44,C,Uttar Bastar Kanker,Durgkondal
1034,DURGKONDAL_Orange,Ring no.05,HATKONDAL,PERREKODO,12.248,,High,1530.0,1599.0,14,13,10.128.94.29,10.128.94.14,"12070,12071",,1,Mukesh,2025-01-31 17:20:07,C,Uttar Bastar Kanker,Durgkondal
1035,DURGKONDAL_Orange,Ring no.05,PERREKODO,KARRAMAD,32.732,,Low,1599.0,1558.0,14,13,10.128.94.19,10.128.94.29,"12072,12073",,1,Mukesh,2025-01-31 17:20:56,C,Uttar Bastar Kanker,Durgkondal
1036,DURGKONDAL_Orange,Ring no.05,KARRAMAD,Durgkondal,2.44,,High,1558.0,1527.0,14,70,10.128.0.85,10.128.94.19,"12074,12075",,0,,,C,Uttar Bastar Kanker,Durgkondal
1037,DURGKONDAL_Blue,Ring no.01SPUR,SURUNGDOH GP ,GUDUM,4.736,,Low,1554.0,1594.0,1,select,10.128.94.11,10.128.94.35,12056,,0,,,C,Uttar Bastar Kanker,Durgkondal
1038,DURGKONDAL_Blue,Ring no.03SPUR,CHAURGAON,GODPAL,3.63,,Low,1556.0,1590.0,1,select,10.128.94.10,10.128.94.5,12057,,0,,,C,Uttar Bastar Kanker,Durgkondal
1039,DURGKONDAL_Blue,Ring no.03SPUR,GODPAL,OTEKATTA,2.76,,Low,1590.0,1589.0,14,13,10.128.94.43,10.128.94.10,12058,,0,,,C,Uttar Bastar Kanker,Durgkondal
1040,MAKDI_Blue,RING NO.01,Makdi,LUBHA,8.85,,Low,1387.0,1471.0,69,13,10.128.54.31,10.128.0.50,13459,,1,Shiva,2024-12-11 15:58:05,C,Kondagaon,Makdi
1041,MAKDI_Blue,RING NO.01,LUBHA,TEMGAON,3.3,,Low,1471.0,1441.0,14,13,10.128.54.45,10.128.54.31,13460,,1,Shiva,2024-12-11 15:58:40,C,Kondagaon,Makdi
1042,MAKDI_Blue,RING NO.01,TEMGAON,RANDNA,6.62,,Low,1441.0,1418.0,14,13,10.128.54.41,10.128.54.45,13461,,1,Shiva,2024-12-11 15:59:27,C,Kondagaon,Makdi
1043,MAKDI_Blue,RING NO.01,RANDNA,KATAGAON,34.29,,Low,1418.0,1438.0,14,13,10.128.54.25,10.128.54.41,"13463,13465,13466,13467",,1,Shiva,2024-12-11 16:01:35,C,Kondagaon,Makdi
1044,MAKDI_Blue,RING NO.01,KATAGAON,BUDRA,2.26,,High,1438.0,1485.0,14,13,10.128.54.12,10.128.54.25,13468,,1,Shiva,2024-12-11 16:02:27,C,Kondagaon,Makdi
1047,MAKDI_Blue,RING NO.02,Makdi,PUSAPAL,22.47,,Low,1387.0,1413.0,85,13,10.128.54.39,10.128.0.50,"13459,13460,13461,13463",,1,Shiva,2024-12-11 16:03:55,C,Kondagaon,Makdi
1048,MAKDI_Blue,RING NO.02,PUSAPAL,BARKAI,3.565,,Low,1413.0,1455.0,14,13,10.128.54.7,10.128.54.39,13465,,1,Shiva,2024-12-11 16:05:15,C,Kondagaon,Makdi
1049,MAKDI_Blue,RING NO.02,BARKAI,BALOND,23.215,,High,1455.0,1447.0,14,13,10.128.54.6,10.128.54.7,13466,,1,Shiva,2024-12-11 16:24:26,C,Kondagaon,Makdi
1050,MAKDI_Blue,RING NO.02,BALOND,Makdi,18.1,,High,1447.0,1387.0,14,86,10.128.0.50,10.128.54.6,"13467,13468,13470",,1,Shiva,2024-12-11 16:25:48,C,Kondagaon,Makdi
1051,MAKDI_Blue,RING NO.01_SPUR,RANDNA,BHIRGAON,5.01,,Low,1418.0,1476.0,1,1,10.128.54.9,10.128.54.41,13462,,1,Shiva,2024-12-11 16:26:55,C,Kondagaon,Makdi
1052,MAKDI_Blue,RING NO.01_SPUR,BUDRA,LABHA,2.38,,Low,1485.0,1463.0,1,1,10.128.54.30,10.128.54.12,13469,,1,Shiva,2024-12-11 16:28:44,C,Kondagaon,Makdi
1053,MAKDI_Blue,RING NO.02_SPUR,PUSAPAL,SONABEDA,2.83,,Low,1413.0,1437.0,1,1,10.128.54.44,10.128.54.39,13464,,1,Shiva,2024-12-11 16:29:25,C,Kondagaon,Makdi
1054,MAKDI_Orange,RING NO.03,Makdi,MAKDI,0.537,,High,1387.0,1376.0,75,13,10.128.54.33,10.128.0.50,12098,,1,Shiva,2024-12-11 16:31:44,C,Kondagaon,Makdi
1055,MAKDI_Orange,RING NO.03,MAKDI,PIDAPAL,4.933,,High,1376.0,1405.0,14,13,10.128.54.38,10.128.54.33,12099,,1,Shiva,2024-12-11 16:35:29,C,Kondagaon,Makdi
1056,MAKDI_Orange,RING NO.03,PIDAPAL,DHARLI,5.735,,High,1405.0,1493.0,14,13,10.128.54.15,10.128.54.38,12101,,1,Shiva,2024-12-11 16:36:49,C,Kondagaon,Makdi
1057,MAKDI_Orange,RING NO.03,DHARLI,SODMA,2.955,,High,1493.0,1431.0,14,13,10.128.54.43,10.128.54.15,12102,,1,Shiva,2024-12-11 16:38:47,C,Kondagaon,Makdi
1058,MAKDI_Orange,RING NO.03,SODMA,KURLUBAHAR,4.65,,High,1431.0,1459.0,14,13,10.128.54.29,10.128.54.43,12103,,1,Shiva,2024-12-11 16:50:11,C,Kondagaon,Makdi
1059,MAKDI_Orange,RING NO.03,KURLUBAHAR,HIRAPUR,2.885,,High,1459.0,1409.0,14,13,10.128.54.21,10.128.54.29,12104,,1,Shiva,2024-12-11 16:52:30,C,Kondagaon,Makdi
1060,MAKDI_Orange,RING NO.03,HIRAPUR,BADESOHANGA,31.575,,High,1409.0,1419.0,14,13,10.128.54.4,10.128.54.21,"12105,12106,12107,12108,12110",,1,Shiva,2024-12-11 16:55:23,C,Kondagaon,Makdi
1061,MAKDI_Orange,RING NO.03,BADESOHANGA,Makdi,35.757,,Low,1419.0,1387.0,14,76,10.128.0.50,10.128.54.4,"12112,12114,12115,12117,12118,13408,12121",,1,Shiva,2024-12-11 16:59:53,C,Kondagaon,Makdi
1062,MAKDI_Orange,RING NO.04,Makdi,TORANDI,25.605,,High,1387.0,1449.0,77,13,10.128.54.46,10.128.0.50,"12098,12099,12101,12102,12103,12104,12105",,1,Shiva,2024-12-11 17:01:08,C,Kondagaon,Makdi
1063,MAKDI_Orange,RING NO.04,TORANDI,BIJAPUR,35.827,,High,1449.0,1479.0,14,13,10.128.54.10,10.128.54.46,"12106,12107,12108,12110,12112,12114",,1,Shiva,2024-12-11 17:05:16,C,Kondagaon,Makdi
1064,MAKDI_Orange,RING NO.04,BIJAPUR,SAMPUR,36.296,,Low,1479.0,1424.0,14,13,10.128.54.42,10.128.54.10,12115,,1,Shiva,2024-12-11 17:06:16,C,Kondagaon,Makdi
1065,MAKDI_Orange,RING NO.04,SAMPUR,MARAGAON,1.612,,Low,1424.0,1383.0,14,13,10.128.54.35,10.128.54.42,12117,,1,Mukesh,2025-01-25 12:27:18,C,Kondagaon,Makdi
1066,MAKDI_Orange,RING NO.04,MARAGAON,BABAI,5.33,,Low,1383.0,1401.0,14,13,10.128.54.2,10.128.54.35,12118,,1,Mukesh,2025-01-25 12:28:46,C,Kondagaon,Makdi
1069,MAKDI_Orange,RING NO.04,UMARGAON,Makdi,10.085,,Low,1461.0,1387.0,14,78,10.128.0.50,10.128.54.48,12121,,1,Shiva,2024-12-11 17:12:27,C,Kondagaon,Makdi
1070,MAKDI_Orange,RING NO.05,Makdi,BELONDI,32.2,,High,1387.0,1469.0,71,13,10.128.54.8,10.128.0.50,"12098,12099,12101,12102,12103,12104,12105,12106",,1,Shiva,2024-12-11 17:37:33,C,Kondagaon,Makdi
1071,MAKDI_Orange,RING NO.05,BELONDI,ELERA,5.285,,High,1469.0,1375.0,14,13,10.128.54.16,10.128.54.8,12107,,1,Shiva,2024-12-11 17:38:49,C,Kondagaon,Makdi
1072,MAKDI_Orange,RING NO.05,ELERA,ANATPUR,4.115,,High,1375.0,1395.0,14,13,10.128.54.1,10.128.54.16,12108,,1,Shiva,2024-12-11 17:40:04,C,Kondagaon,Makdi
1073,MAKDI_Orange,RING NO.05,ANATPUR,BADEGODSODA,16.073,,High,1395.0,1411.0,14,13,10.128.54.3,10.128.54.1,"12110,12112",,1,Shiva,2024-12-11 17:40:53,C,Kondagaon,Makdi
1074,MAKDI_Orange,RING NO.05,BADEGODSODA,Makdi,29.174,,Low,1411.0,1387.0,14,72,10.128.0.50,10.128.54.3,"12114,12115,12117,12118,13408,12121",,1,Shiva,2024-12-11 17:41:51,C,Kondagaon,Makdi
1075,MAKDI_Orange,RING NO.03_SPUR,PIDAPAL,JARANDI,4.98,,Low,1405.0,1427.0,1,1,10.128.54.23,10.128.54.38,12100,,1,Shiva,2024-12-11 17:42:36,C,Kondagaon,Makdi
1076,MAKDI_Orange,RING NO.03_SPUR,BADESOHANGA,CHHINARI,3.545,,Low,1419.0,1491.0,1,1,10.128.54.14,10.128.54.4,12111,,1,Shiva,2024-12-11 17:43:37,C,Kondagaon,Makdi
1077,MAKDI_Orange,RING NO.04_SPUR,SAMPUR,HUKKABEDA PATHRI,3.285,,Low,1424.0,1417.0,1,1,10.128.54.22,10.128.54.42,12116,,1,Shiva,2024-12-11 17:44:26,C,Kondagaon,Makdi
1078,MAKDI_Orange,RING NO.05_SPUR,ANATPUR,KARANDI,4.375,,Low,1395.0,1432.0,1,1,10.128.54.24,10.128.54.1,12109,,1,Shiva,2024-12-11 17:45:07,C,Kondagaon,Makdi
1079,MAKDI_Orange,RING NO.05_SPUR,BADEGODSODA,BINJOLI,4.81,,Low,1411.0,1483.0,1,1,10.128.54.11,10.128.54.3,12113,,1,Shiva,2024-12-11 17:45:46,C,Kondagaon,Makdi
1080,MAKDI_Pink,RING NO.06,Makdi,MAGEDA,10.92,,Low,1387.0,1473.0,68,13,10.128.54.32,10.128.0.50,12076,,1,Ved,2025-01-28 15:39:36,C,Kondagaon,Makdi
1081,MAKDI_Pink,RING NO.06,MAGEDA,BAGBEDA,8.83,,Low,1473.0,1428.0,14,13,10.128.54.5,10.128.54.32,12078,,1,Shiva,2024-12-11 17:47:42,C,Kondagaon,Makdi
1082,MAKDI_Pink,RING NO.06,BAGBEDA,ULERA,6.4,,Low,1428.0,1453.0,14,13,10.128.54.47,10.128.54.5,12079,,1,Shiva,2024-12-11 17:48:28,C,Kondagaon,Makdi
1083,MAKDI_Pink,RING NO.06,ULERA,KOSHAHARDULI,2.31,,Low,1453.0,1451.0,14,13,10.128.54.28,10.128.54.47,12080,,1,Shiva,2024-12-11 17:49:22,C,Kondagaon,Makdi
1084,MAKDI_Pink,RING NO.06,KOSHAHARDULI,GUHABORAND,5.73,,Low,1451.0,1393.0,14,13,10.128.54.19,10.128.54.28,12081,,1,Shiva,2024-12-11 17:50:11,C,Kondagaon,Makdi
1087,MAKDI_Pink,RING NO.06,ONDRI,Makdi,12.89,,Low,1391.0,1387.0,14,70,10.128.0.50,10.128.54.36,12084,,1,Shiva,2024-12-11 17:57:24,C,Kondagaon,Makdi
1088,MAKDI_Pink,RING NO.06_SPUR,MAGEDA,OTENDA,4.68,,Low,1473.0,1398.0,1,1,10.128.54.37,10.128.54.32,12077,,1,Shiva,2024-12-11 17:58:39,C,Kondagaon,Makdi
1093,Charama_Blue,Ring no.01,Charama,JAISAKARRA,2.555,,Low,1774.0,2109.0,83,13,10.128.93.27,10.128.0.84,13665,,1,Mukesh,2025-01-31 10:04:34,C,Uttar Bastar Kanker,Charama
1094,Charama_Blue,Ring no.01,JAISAKARRA,LAKHANPURI,11.155,,Low,2109.0,2123.0,14,13,10.128.93.42,10.128.93.27,13673,,1,Mukesh,2025-01-31 10:04:48,C,Uttar Bastar Kanker,Charama
1095,Charama_Blue,Ring no.01,LAKHANPURI,GANDAGAURI,9.915,,Low,2123.0,2099.0,14,13,10.128.93.20,10.128.93.42,"13672,13671",,1,Mukesh,2025-01-23 13:00:59,C,Uttar Bastar Kanker,Charama
1098,Charama_Blue,Ring no.01,PARSODA,LILEJHAR,22.005,,Low,1953.0,2104.0,14,13,10.128.93.43,10.128.93.50,"13678,13680,13681,13682,13683,13684",,1,Mukesh,2025-01-23 14:17:52,C,Uttar Bastar Kanker,Charama
1099,Charama_Blue,Ring no.01,LILEJHAR,GIRHOLA,7.928,,High,2104.0,2095.0,14,13,10.128.93.21,10.128.93.43,"13685,13686",,1,Mukesh,2025-01-27 11:40:13,C,Uttar Bastar Kanker,Charama
1100,Charama_Blue,Ring no.01,GIRHOLA,Charama,2.223,,High,2095.0,1774.0,14,84,10.128.0.84,10.128.93.21,13687,,1,Mukesh,2025-01-27 11:42:46,C,Uttar Bastar Kanker,Charama
1101,Charama_Blue,Ring no.02,Charama,UDKUDA,18.22,,Low,1774.0,2090.0,85,13,10.128.93.62,10.128.0.84,"13665,13666",,1,Mukesh,2025-01-23 14:17:31,C,Uttar Bastar Kanker,Charama
1104,Charama_Blue,Ring no.02,KISHANPURI,BHOTHA,7.005,,Low,2079.0,2076.0,14,13,10.128.93.13,10.128.93.37,13680,,1,Mukesh,2025-01-23 14:24:12,C,Uttar Bastar Kanker,Charama
1105,Charama_Blue,Ring no.02,BHOTHA,PURI,3.215,,Low,2076.0,1776.0,14,13,10.128.93.52,10.128.93.13,"13681,13682",,1,Mukesh,2025-01-23 14:29:21,C,Uttar Bastar Kanker,Charama
1106,Charama_Blue,Ring no.02,PURI,MAYANA,4.355,,High,1776.0,2073.0,14,13,10.128.93.47,10.128.93.52,13683,,1,Mukesh,2025-01-31 10:06:31,C,Uttar Bastar Kanker,Charama
1107,Charama_Blue,Ring no.02,MAYANA,Charama,14.795,,High,2073.0,1774.0,14,86,10.128.0.84,10.128.93.47,"13684,13685,13686,13687",,1,Mukesh,2025-01-30 12:04:00,C,Uttar Bastar Kanker,Charama
1108,Charama_Blue,Ring No 03,Charama,KHAIRKHEDA,17.583,,Low,1774.0,2110.0,75,13,10.128.93.34,10.128.0.84,"13665,13672,13673",,1,Mukesh,2025-01-31 10:06:54,C,Uttar Bastar Kanker,Charama
1111,Charama_Blue,Ring No 03,RAMPUR,BARGARI,16.345,,High,2089.0,2081.0,14,13,10.128.93.64,10.128.93.67,"13682,13683,13684,13685",,1,Mukesh,2025-02-22 18:09:50,C,Uttar Bastar Kanker,Charama
1112,Charama_Blue,Ring No 03,BARGARI,Charama,3.776,,High,2081.0,1774.0,14,76,10.128.0.84,10.128.93.64,"13686,13687",,1,Mukesh,2025-03-01 13:49:40,C,Uttar Bastar Kanker,Charama
1113,Charama_Orange,Ring no.04,Charama,SARADHUNAWAGOAN,6.64,,Low,1774.0,2069.0,79,13,10.128.93.56,10.128.0.84,12145,,1,Mukesh,2025-01-23 15:39:55,C,Uttar Bastar Kanker,Charama
1114,Charama_Orange,Ring no.04,SARADHUNAWAGOAN,KARIHA,6.28,,Low,2069.0,1778.0,14,13,10.128.93.32,10.128.93.56,"12146,12147",,1,Mukesh,2025-01-23 15:44:43,C,Uttar Bastar Kanker,Charama
1115,Charama_Orange,Ring no.04,KARIHA,MAHUD,9.675,,Low,1778.0,2133.0,14,13,10.128.93.44,10.128.93.32,"12151,12152",,1,Mukesh,2025-01-23 15:47:13,C,Uttar Bastar Kanker,Charama
1116,Charama_Orange,Ring no.04,MAHUD,BHARITOLA,3.005,,Low,2133.0,1780.0,14,13,10.128.93.10,10.128.93.44,12153,,1,Mukesh,2025-01-23 15:49:07,C,Uttar Bastar Kanker,Charama
1117,Charama_Orange,Ring no.04,BHARITOLA,KASAWAHI,2.54,,Low,1780.0,1807.0,14,13,10.128.93.33,10.128.93.10,12155,,1,Mukesh,2025-01-23 15:56:21,C,Uttar Bastar Kanker,Charama
1118,Charama_Orange,Ring no.04,KASAWAHI,ANWARI,3.03,,Low,1807.0,1817.0,14,13,10.128.93.1,10.128.93.33,12166,,1,Mukesh,2025-01-23 15:58:56,C,Uttar Bastar Kanker,Charama
1119,Charama_Orange,Ring no.04,ANWARI,SALHETOLA,4.91,,Low,1817.0,1826.0,14,13,10.128.93.54,10.128.93.1,12158,,1,Mukesh,2025-01-23 16:00:47,C,Uttar Bastar Kanker,Charama
1120,Charama_Orange,Ring no.04,SALHETOLA,CHAVADI,19.9,,Low,1826.0,1873.0,14,13,10.128.93.15,10.128.93.54,"12161,12162,12165",,1,Mukesh,2025-01-23 16:04:34,C,Uttar Bastar Kanker,Charama
1121,Charama_Orange,Ring no.04,CHAVADI,CHARBHATHA,2.96,,Low,1873.0,1857.0,14,13,10.128.93.14,10.128.93.15,12163,,1,Mukesh,2025-03-01 14:01:30,C,Uttar Bastar Kanker,Charama
1122,Charama_Orange,Ring no.04,CHARBHATHA,Charama,4.64,,Low,1857.0,1774.0,14,80,10.128.0.84,10.128.93.14,12164,,1,Mukesh,2025-03-01 14:04:04,C,Uttar Bastar Kanker,Charama
1123,Charama_Orange,Ring no.05,Charama,HARADULA,9.24,,Low,1774.0,1786.0,67,13,10.128.93.26,10.128.0.84,"12145,12146",,1,Mukesh,2025-03-01 14:04:58,C,Uttar Bastar Kanker,Charama
1124,Charama_Orange,Ring no.05,HARADULA,TUEGAHAN,6.032,,Low,1786.0,2038.0,14,13,10.128.93.68,10.128.93.26,"12147,12148",,1,Mukesh,2025-02-22 18:12:49,C,Uttar Bastar Kanker,Charama
1125,Charama_Orange,Ring no.05,TUEGAHAN,PANDRIPANI,8.98,,Low,2038.0,1837.0,14,13,10.128.93.49,10.128.93.68,12149,,1,Mukesh,2025-02-22 18:13:20,C,Uttar Bastar Kanker,Charama
1126,Charama_Orange,Ring no.05,PANDRIPANI,BHIROAD,1.37,,Low,1837.0,1829.0,14,13,10.128.93.12,10.128.93.49,12150,,1,Mukesh,2025-01-31 10:29:25,C,Uttar Bastar Kanker,Charama
1127,Charama_Orange,Ring no.05,BHIROAD,MUDKHUSRA,11.607,,Low,1829.0,1945.0,14,13,10.128.93.66,10.128.93.12,"12152,12153,12155,12156",,1,Mukesh,2025-01-31 10:29:36,C,Uttar Bastar Kanker,Charama
1128,Charama_Orange,Ring no.05,MUDKHUSRA,DEDKOHAKA,4.42,,Low,1945.0,1849.0,14,13,10.128.93.18,10.128.93.66,"12157,12158,12159",,1,Mukesh,2025-01-31 10:29:52,C,Uttar Bastar Kanker,Charama
1129,Charama_Orange,Ring no.05,DEDKOHAKA,KURRUTOLA,2.33,,Low,1849.0,1866.0,14,13,10.128.93.40,10.128.93.18,12160,,1,Mukesh,2025-01-23 16:30:16,C,Uttar Bastar Kanker,Charama
1130,Charama_Orange,Ring no.05,KURRUTOLA,KAHADGONDI,12.04,,Low,1866.0,1881.0,14,13,10.128.93.29,10.128.93.40,12161,,1,Mukesh,2025-01-23 16:32:13,C,Uttar Bastar Kanker,Charama
1131,Charama_Orange,Ring no.05,KAHADGONDI,Charama,13.79,,Low,1881.0,1774.0,14,68,10.128.0.84,10.128.93.29,"12162,12163,12164",,1,Mukesh,2025-01-23 16:36:06,C,Uttar Bastar Kanker,Charama
1132,Charama_Pink,Ring no.06,Charama,DARGAHAN,1.805,,High,1774.0,1886.0,48,13,10.128.93.17,10.128.0.84,12169,,1,Mukesh,2025-01-31 10:31:29,C,Uttar Bastar Kanker,Charama
1133,Charama_Pink,Ring no.06,DARGAHAN,BADEGAURI,7.715,,High,1886.0,1919.0,14,13,10.128.93.4,10.128.93.17,"12170,12171",,1,Mukesh,2025-02-04 12:44:03,C,Uttar Bastar Kanker,Charama
1134,Charama_Pink,Ring no.06,BADEGAURI,KANAPOND,12.08,,High,1919.0,1925.0,14,13,10.128.93.30,10.128.93.4,12172,,1,Mukesh,2025-01-31 10:32:57,C,Uttar Bastar Kanker,Charama
1135,Charama_Pink,Ring no.06,KANAPOND,SHAHWADA,10.52,,High,1925.0,1930.0,14,13,10.128.93.57,10.128.93.30,"12173,12174,12175",,1,Mukesh,2025-01-31 10:33:08,C,Uttar Bastar Kanker,Charama
1136,Charama_Pink,Ring no.06,SHAHWADA,PALEVA,2.0,,Low,1930.0,1940.0,14,13,10.128.93.48,10.128.93.57,12176,,1,Mukesh,2025-01-31 10:33:22,C,Uttar Bastar Kanker,Charama
1137,Charama_Pink,Ring no.06,PALEVA,RANIDONGARI,6.51,,Low,1940.0,1956.0,14,13,10.128.93.53,10.128.93.48,"12177,12178",,1,Mukesh,2025-01-31 10:33:32,C,Uttar Bastar Kanker,Charama
1138,Charama_Pink,Ring no.06,RANIDONGARI,BHANPURI,6.83,,Low,1956.0,1960.0,14,13,10.128.93.9,10.128.93.53,12179,,1,Mukesh,2025-01-31 10:33:55,C,Uttar Bastar Kanker,Charama
1139,Charama_Pink,Ring no.06,BHANPURI,BABU KOHAKA,26.195,,Low,1960.0,2065.0,14,13,10.128.93.3,10.128.93.9,"12180,12181,12182,12183,12184,12186,13690,12189,12190",,1,Mukesh,2025-01-31 10:34:06,C,Uttar Bastar Kanker,Charama
1140,Charama_Pink,Ring no.06,BABU KOHAKA,Charama,6.745,,Low,2065.0,1774.0,14,49,10.128.0.84,10.128.93.3,12191,,1,Mukesh,2025-01-29 11:39:55,C,Uttar Bastar Kanker,Charama
1141,Charama_Pink,Ring no.07,Charama,SIRSIDA,4.24,,High,1774.0,1895.0,69,13,10.128.93.58,10.128.0.84,"12169,12170",,1,Mukesh,2025-01-29 11:42:21,C,Uttar Bastar Kanker,Charama
1142,Charama_Pink,Ring no.07,SIRSIDA,TELGARA,21.78,,High,1895.0,1969.0,14,13,10.128.93.61,10.128.93.58,"12171,12172,12173",,1,Mukesh,2025-01-31 10:34:19,C,Uttar Bastar Kanker,Charama
1143,Charama_Pink,Ring no.07,TELGARA,HALBAA,26.12,,Low,1969.0,1976.0,14,13,10.128.93.25,10.128.93.61,"12174,12175,12176,12177,12178,12179,12180",,1,Mukesh,2025-01-31 10:34:31,C,Uttar Bastar Kanker,Charama
1144,Charama_Pink,Ring no.07,HALBAA,GITPAHAR,3.03,,Low,1976.0,1986.0,14,13,10.128.93.22,10.128.93.25,12181,,1,Mukesh,2025-01-31 10:34:42,C,Uttar Bastar Kanker,Charama
1145,Charama_Pink,Ring no.07,GITPAHAR,JEPRA,3.38,,Low,1986.0,1993.0,14,13,10.128.93.28,10.128.93.22,12182,,1,Mukesh,2025-01-31 10:34:52,C,Uttar Bastar Kanker,Charama
